id,title,url,source_domain,crawl_time,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason
PUBEXP000180,剑桥大学出版社（CUP）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1344/5970.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:51+08:00,approve,图书馆服务,service_entry,需要图书馆出版支持/开放获取咨询的师生,stable,我想咨询剑桥大学出版社（CUP）开放获取（OA）政策，应该联系清华大学图书馆哪些渠道？,正文给出了可直接使用的咨询入口：智能问答；咨询电话62782137（周一至周日8:00-22:00）；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话010-62788937，服务时间周一至周日8:00-22:00；并注明可联络学科馆员提供深度咨询服务。,正文未展开CUP OA政策的具体规则、条件或流程，仅显示“读取内容中，请等待...”以及站点导航，主题正文信息不完整。,False,虽然正文没有给出CUP OA政策细则，但页面提供了稳定、可复用的图书馆出版支持咨询入口（电话、邮箱、地点、时间、学科馆员），对学生有实际使用价值，符合服务入口类知识条目准入。
PUBEXP000181,科普文章-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/kfkx/zxdt/kpwz.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:52+08:00,approve,科研参与与资源导航,resource_directory,对开放科学和科研资源感兴趣的学生,stable,我在哪里可以查看图书馆开放科学相关的科普文章，并联系咨询服务？,页面为“科普文章”目录页，列出多篇可持续访问的开放科学科普文章链接，如“开放科学小百科”“一文读懂钻石开放获取”等；同时提供明确咨询入口：智能问答、咨询电话62782137、邮箱ref-desk@tsinghua.edu.cn、当面咨询地点北馆一层总服务台及服务时间周一至周日8:00-22:00，并提示可联系学科馆员获得深度咨询。,页面主体是文章列表/目录而非单篇办事流程，正文没有具体操作步骤或申请材料；但其资源导航和咨询入口清晰，可复用。,False,该页不是科研新闻，而是图书馆开放科学科普文章的稳定目录与咨询入口，能直接帮助学生查找科研资源并获取咨询服务，符合可复用知识条目标准。
PUBEXP000183,一文读懂钻石开放获取：让学术知识真正零门槛共享-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1375/7976.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:53+08:00,approve,科研参与与资源导航,resource_directory,需要图书馆开放科学咨询的学生,stable,清华图书馆开放科学/科研支持的咨询电话、邮箱、服务时间和线下咨询地点是什么？,正文明确给出可复用的咨询入口：咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话010-62788937；并提示可联络学科馆员获取深度咨询服务。,"页面主体科普正文未实际展开，仅显示“读取内容中,请等待...”，其余多为栏目导航；关于“钻石开放获取”的具体文章内容不可直接复用。",False,虽然文章正文缺失，但页面正文中明确提供了图书馆开放科学/科研支持的稳定咨询入口、联系方式、时间和地点，属于学生可直接使用的资源导航，符合准入。
PUBEXP000184,开放科学小百科 | 开放科学的隐忧与出路：不平等、垄断与治理创新-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1375/7833.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:54+08:00,approve,图书馆服务,service_entry,清华学生、读者,stable,我想咨询开放科学或图书馆参考咨询，应该联系谁、什么时候能咨询？,正文给出可直接使用的咨询入口：智能问答；咨询电话 62782137；邮箱 ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话 010-62788937；服务时间为周一至周日 8:00-22:00；并提到可联络学科馆员提供深度咨询。,"正文主体内容未实际展开科普文章，仅显示“读取内容中,请等待...”，并混有栏目导航，文章本身的可复用知识无法从当前正文读取。",False,虽然标题是科普文章，但正文中明确提供了图书馆可直接使用的参考咨询联系方式、地点和服务时间，属于稳定可复用的校园服务入口，符合准入。
PUBEXP000186,高校开放获取政策：卡罗林斯卡学院篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7465.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:56+08:00,approve,图书馆服务,resource_directory,清华师生,stable,清华图书馆开放科学/政策研究相关问题可以通过哪些方式咨询？,正文给出了可直接使用的图书馆咨询入口：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话010-62788937；还可联络学科馆员获取针对学科的深度咨询服务。,"正文主体内容未实际展开，只有“读取内容中,请等待...”的占位提示，页面标题所示的具体政策文章内容未在正文中呈现，主要价值集中在咨询联系方式而非知识正文。",False,虽然标题像文章页，但正文实际提供了稳定可复用的图书馆咨询联系方式、时间和地点，能直接回答学生如何联系图书馆获取开放科学/政策研究咨询，符合资源导航类准入。
PUBEXP000187,高校开放获取政策：海德堡大学篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7469.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:57+08:00,approve,科研参与与资源导航,service_entry,需要图书馆科研支持的学生,stable,我想咨询清华图书馆的开放获取/开放科学相关问题，可以通过哪些方式联系？,正文提供了可直接使用的咨询入口与联系方式：智能问答、咨询电话62782137（周一至周日8:00-22:00）、邮箱ref-desk@tsinghua.edu.cn、当面咨询地点为北馆一层总服务台（010-62788937）、以及学科馆员深度咨询服务。,"页面正文没有展开具体的“高校开放获取政策：海德堡大学篇”内容，主要是栏目导航、占位提示“读取内容中,请等待...”和咨询信息，不是政策全文或新闻报道。",False,虽然正文未提供具体政策内容，但清晰给出了图书馆开放科学/科研支持的稳定咨询入口、电话、邮箱、地点和学科馆员服务，属于学生可直接复用的服务资源条目，可准入。
PUBEXP000188,高校开放获取政策：巴黎萨克雷大学篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7470.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:58+08:00,approve,图书馆服务,resource_directory,需要图书馆咨询的学生和师生,stable,如果我想咨询清华图书馆开放获取/开放科学相关问题，应该联系谁、怎么联系？,正文提供了可直接使用的咨询入口：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话010-62788937，服务时间周一至周日8:00-22:00；还提示可联络学科馆员获得深度咨询服务。,"页面正文主体显示“读取内容中,请等待...”，未见实际“高校开放获取政策：巴黎萨克塞大学篇”的具体政策内容，主体信息缺失，更多是模板导航与联系信息。",False,虽然正文文章内容未加载出来，但页面确实提供了稳定、可复用的图书馆咨询服务入口、联系方式、地点和服务时间，能直接回答学生关于图书馆开放获取/开放科学咨询渠道的问题，符合资源导航类准入标准。
PUBEXP000190,高校开放获取政策：伦敦国王学院篇-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1376/7473.htm,lib.tsinghua.edu.cn,2026-08-12T20:02:59+08:00,approve,科研参与与资源导航,resource_directory,有科研阅读与文献咨询需求的学生,stable,清华图书馆开放科学/政策研究相关咨询怎么联系？服务时间、电话、邮箱和地点是什么？,正文明确给出智能问答咨询电话62782137、服务时间周一至周日8:00-22:00、邮箱ref-desk@tsinghua.edu.cn、当面咨询地点为北馆一层总服务台、联系电话010-62788937，并说明可联络学科馆员提供深度咨询。,"页面主体内容显示“读取内容中,请等待...”，未展示具体文章正文；标题是政策研究专题，现有可见内容以咨询入口和站点导航为主，低信息量。",False,尽管标题指向一篇开放获取政策文章，但当前可见正文未展开文章内容，实际可复用信息是图书馆科研支持咨询的联系方式、时间与地点，能够直接回答学生如何获取文献/开放科学咨询，符合准入。
PUBEXP000192,AEGIS-OA项目启动：将欧洲钻石开放获取支持体系扩展至学术图书-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1377/7975.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:02+08:00,approve,图书馆服务,resource_directory,需要图书馆咨询的学生,stable,我如何联系清华图书馆咨询开放科学或科研支持问题？,正文明确给出可复用的咨询入口：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮件ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话010-62788937，服务时间周一至周日8:00-22:00；还说明可联络学科馆员获得针对学科的深度咨询服务。,页面标题是“AEGIS-OA项目启动”新闻，但正文实际未展开项目内容，主体是一组图书馆咨询与导航信息；存在新闻标题与正文不一致、正文内容较少的问题。,False,虽然标题是项目启动新闻，但正文可直接、稳定地提供图书馆咨询电话、邮箱、线下地点、服务时间和学科馆员联系入口，属于学生可复用的服务资源目录，适合准入。
PUBEXP000194,ACM(美国计算机协会)开放获取(OA)政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1347/5858.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:04+08:00,approve,科研参与与资源导航,resource_directory,需要咨询论文开放获取政策的学生,stable,我想咨询 ACM（美国计算机协会）开放获取（OA）政策，应该通过哪些渠道联系清华图书馆？,正文给出可直接使用的咨询入口：智能问答电话62782137、邮箱ref-desk@tsinghua.edu.cn、当面咨询地点为北馆一层总服务台，电话010-62788937，并注明服务时间周一至周日8:00-22:00；还提到可联系学科馆员提供针对学科的深度咨询服务。,正文未见具体的ACM OA政策条款或操作说明，主要是图书馆导航与咨询联系方式，页面主体信息较少。,False,虽然标题指向ACM OA政策，但正文实际提供了稳定、可复用的图书馆咨询入口、服务时间和地点，属于学生可直接使用的科研支持资源导航，符合准入。
PUBEXP000195,IWA（国际水协会）开放获取（OA）政策-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1355/5861.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:04+08:00,approve,图书馆服务,resource_directory,需要咨询开放获取与出版支持的师生,stable,我可以通过哪些方式联系清华图书馆咨询IWA开放获取（OA）政策或相关出版支持？,正文明确给出多种可用咨询入口：智能问答；咨询电话 62782137，服务时间周一至周日 8:00-22:00；邮箱 ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话 010-62788937，服务时间周一至周日 8:00-22:00；还说明可联络学科馆员提供深度咨询服务。,"正文主体仅显示“读取内容中,请等待...”，未提供具体的IWA OA政策条文、流程或FAQ，页面内容偏空，实际可复用信息主要是咨询联系方式。",False,页面虽未展开具体OA政策正文，但明确提供了图书馆针对开放获取/出版支持的咨询电话、邮箱、线下地点、服务时间和学科馆员入口，属于可直接复用的服务资源目录，满足准入。
PUBEXP000200,报告鉴读 | 不只是“开放”，开放科学如何成为经济引擎-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1345/7961.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:09+08:00,approve,科研参与与资源导航,service_entry,清华学生,stable,我怎么联系清华大学图书馆的参考咨询/开放科学相关咨询？,正文给出可直接使用的咨询入口：智能问答；咨询电话62782137；服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话010-62788937；并注明可联络学科馆员提供深度咨询。,"页面主体文章未展开，显示“读取内容中,请等待...”，主要内容是栏目导航与模板信息；标题为“报告鉴读”，整体更像资讯/观点页，而非完整说明文，但不影响其中可直接使用的咨询服务信息。",False,尽管正文主体未实际展开，但页面明确提供了图书馆咨询与学科馆员联系入口、电话、邮箱、地点和服务时间，属于可复用的学生服务资源条目，满足准入。
PUBEXP000201,文章鉴读 | OASPA：开放获取的“下半场”，为何说真正的挑战才刚刚开始？ (上)-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1345/7858.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:10+08:00,approve,科研参与与资源导航,resource_directory,清华学生,stable,我可以通过哪些方式联系清华图书馆咨询开放科学或文献问题？,正文中明确给出多种可复用咨询入口：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，电话010-62788937，服务时间周一至周日8:00-22:00；并提到可联络学科馆员提供深度咨询。,"页面主体未实际展开文章正文，主要是栏目导航与“读取内容中,请等待...”的占位信息；但其中包含明确可用的服务入口，具备复用价值。",False,虽然这是文章页且正文内容缺失，但页面正文直接提供了清华图书馆的稳定咨询方式、时间、地点和联系方式，属于可复用的校园资源入口，满足准入。
PUBEXP000202,iLibrary-Tsinghua University Library,http://lib.tsinghua.edu.cn/en/Research_support/iLibrary.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:31+08:00,approve,科研参与与资源导航,resource_directory,有科研写作/投稿需求的学生,stable,《iLibrary》是什么期刊？在哪里投稿，联系谁？,正文明确给出期刊定位与投稿入口：这是“由清华大学主办、清华大学图书馆提供学术支持、清华大学出版社出版”的开放获取学术期刊《智慧图书馆（英文）》（iLibrary）；提供投稿系统链接 https://mc03.manuscriptcentral.com/ilib；并列出主编邮箱 jinjb@mail.tsinghua.edu.cn 和编辑部邮箱 iLibrary@mail.tsinghua.edu.cn；页面还提供图书馆咨询电话、邮箱、到馆咨询地点与服务时间。,页面包含 News / Events / Academic Debates / Selected Paper Reviews 等栏目入口，带有一定宣传与栏目聚合属性，但正文核心仍是明确可用的期刊投稿与联系信息；无明显过期且不可执行的通知。,False,正文不是科研新闻，而是一个可复用的科研资源入口页，明确给出期刊性质、投稿系统、联系邮箱和图书馆咨询方式，能直接回答学生关于期刊投稿与咨询的问题，因此可准入。
PUBEXP000204,iLibrary简介-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1515/8054.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:32+08:00,approve,科研参与与资源导航,service_entry,清华学生与师生,stable,清华图书馆 iLibrary 可以通过哪些方式咨询？服务时间和地点是什么？,正文提供了可直接使用的咨询入口与联系方式：智能问答；咨询电话 62782137；服务时间周一至周日 8:00-22:00；邮件 ref-desk@tsinghua.edu.cn；当面咨询服务时间周一至周日 8:00-22:00，地点为北馆一层总服务台，电话 010-62788937；还说明可联络学科馆员提供针对学科的深度咨询服务。,无明显负面证据；页面不是新闻宣传，而是稳定的服务/咨询入口说明。,False,正文直接给出图书馆 iLibrary 的多种咨询方式、服务时间、地点和联系方式，属于学生可复用的稳定服务入口，适合准入。
PUBEXP000205,Call for Papers of iLibrary-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1516/8097.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:33+08:00,approve,图书馆服务,service_entry,需要图书馆咨询与学科支持的学生,stable,清华大学图书馆 iLibrary 有哪些咨询方式、服务时间和联系方式？,正文明确给出可直接使用的咨询入口：智能问答；咨询电话 62782137；服务时间周一至周日 8:00-22:00；邮件 ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话 010-62788937；并说明可联系学科馆员提供深度咨询服务。,"页面主体没有展开“Call for Papers”的具体内容，正文还显示“读取内容中,请等待...”，并混有栏目导航，正文信息偏少。",False,虽然标题像动态栏目页，但正文包含清晰、可复用的图书馆咨询服务入口、时间、地点和联系方式，能够直接回答学生的实际办事/咨询问题，符合准入。
PUBEXP000207,学术争鸣-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/iLibrary/xszm.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:36+08:00,approve,图书馆服务,service_entry,全校师生,stable,清华大学图书馆“学术争鸣”提供哪些咨询方式、服务时间和联系方式？,正文明确给出多种可复用咨询入口：智能问答；咨询电话 62782137，服务时间周一至周日 8:00-22:00；邮件 ref-desk@tsinghua.edu.cn，答案通过E-mail发送；当面咨询地点为北馆一层总服务台，联系电话 010-62788937，服务时间周一至周日 8:00-22:00；并说明可联络学科馆员提供针对学科的深度咨询服务。,无明显新闻、宣传或过期通知内容，页面以稳定的咨询服务入口和联系方式为主。,False,页面正文直接提供图书馆科研/学习咨询的稳定入口、服务时间、电话、邮箱和线下地点，能持续回答学生如何获取图书馆咨询支持，符合可复用知识条目标准。
PUBEXP000208,论文选评-清华大学图书馆,https://lib.tsinghua.edu.cn/kyzc/iLibrary/lwxp.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:37+08:00,approve,科研参与与资源导航,resource_directory,需要图书馆科研支持的学生,stable,我想咨询论文选题、文献检索或学科信息服务，应该联系清华图书馆哪个渠道？,正文明确提供多种可复用咨询入口：智能问答、咨询电话 62782137、邮箱 ref-desk@tsinghua.edu.cn、当面咨询（北馆一层总服务台，010-62788937），并注明服务时间为周一至周日 8:00-22:00，还提示可联络学科馆员提供针对学科的深度咨询服务。,页面主体以服务导航和联系方式为主，没有新闻宣传、成果报道或一次性事件叙述；内容较简洁，但可直接用于学生实际咨询。,False,正文提供了稳定、可直接使用的图书馆科研咨询入口、联系方式、服务时间和地点，属于面向学生可复用的资源导航，符合准入。
PUBEXP000209,中国高等教育文献保障系统（CALIS）工程文献信息中心-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1019/7510.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:40+08:00,approve,图书馆服务,organization_intro,清华学生,stable,清华图书馆有哪些咨询方式、服务时间和当面咨询地点？,正文明确给出可用咨询入口：智能问答；咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询时间周一至周日8:00-22:00，地点为北馆一层总服务台，电话010-62788937；并注明可联系学科馆员提供针对学科的深度咨询服务。,页面主体以机构/栏目导航为主，正文较少，但不影响其提供可直接使用的咨询服务信息。,False,页面虽是图书馆机构介绍页，但正文包含明确、稳定、可直接使用的咨询渠道、时间和地点，能直接回答学生图书馆咨询问题，符合准入。
PUBEXP000210,中国高校人文社会科学文献中心（CASHL）管理学学科中心-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1019/1012.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:41+08:00,approve,图书馆服务,service_entry,清华大学学生和图书馆读者,stable,清华图书馆的咨询电话、邮箱、服务时间和当面咨询地点是什么？,正文直接给出可复用的服务入口与联系方式：智能问答咨询电话62782137；邮件ref-desk@tsinghua.edu.cn；当面咨询服务时间周一至周日8:00-22:00；服务地点北馆一层总服务台；联系电话010-62788937；并说明可联络学科馆员提供针对学科的深度咨询服务。,"正文主体仅显示“附设机构”“相关参照”“读取内容中,请等待...”，对标题所示CASHL管理学学科中心的具体介绍基本未展开，页面更像图书馆服务与联系信息页而非完整专题介绍。",False,页面包含明确、稳定且可直接使用的图书馆咨询联系方式、时间和地点，属于学生可复用的服务入口，符合准入。
PUBEXP000212,北馆-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gsfm/bg.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:45+08:00,approve,图书馆服务,resource_directory,清华学生,stable,清华图书馆北馆的咨询电话、服务时间和当面咨询地点是什么？,正文提供了北馆相关的可复用服务与导航信息：借阅（图书借还、馆际互借、办证服务、阅读推荐）、资源（按类型查、按学科查、特色资源、最新资源、精选资源、网上展厅）、空间（空间布局、座位预约、自助服务、便利设施、音乐馆、研读研讨、图书馆报告厅）、学习支持与科研支持入口；并给出咨询电话62782137、服务时间周一至周日8:00-22:00、当面咨询地点北馆一层总服务台、联系电话010-62788937、邮箱ref-desk@tsinghua.edu.cn。,无明显新闻、宣传或过期事件内容，页面以稳定的图书馆服务与联系方式为主。,False,页面正文直接提供北馆的图书馆服务入口、空间与咨询联系方式，属于学生可长期复用的校园资源导航与服务信息，符合准入。
PUBEXP000213,特色空间-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/gsfm/tskj.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:46+08:00,approve,图书馆服务,resource_directory,清华学生,stable,清华大学图书馆有哪些特色空间，怎么联系咨询？,正文列出“特色空间”下的具体条目：清华文库阅览室、音乐馆、古籍阅览室、清华印记、邺架轩、珍本文献展览；并提供智能问答咨询电话62782137、邮件ref-desk@tsinghua.edu.cn、当面咨询地点“北馆一层总服务台”及服务时间“周一至周日8:00-22:00”。,无明显新闻、宣传性事件叙述或过期通知；页面以稳定的空间目录和咨询入口为主。,False,页面正文是清华图书馆特色空间与咨询方式的稳定目录，能直接回答学生“有哪些特色空间、如何咨询”的实际问题，具备可复用知识价值，适合入库。
PUBEXP000215,岗位申请-清华大学图书馆,https://lib.tsinghua.edu.cn/gk/qgzxfd/gwsq.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:47+08:00,approve,学生事务,procedure_guide,清华本科生、研究生,stable,清华大学图书馆勤工助学岗位怎么申请？本科生和研究生分别从哪里进入系统？,正文明确给出岗位申请流程：每学期初或寒暑假期初留意招新信息；本科生通过“清华大学信息门户→应用导航→学生部→奖励资助管理系统→勤工助学→岗位申请”；研究生通过“清华大学信息门户→应用导航→研工部→奖助学金申请→勤工助学→岗位申请”；还说明需填写正确邮箱和手机号、面试通知发放方式，以及书库承包岗和助理岗的工作地点、工作内容、班次和报酬。,无明显负面证据；内容为可直接执行的岗位申请说明而非新闻或宣传。,False,正文提供了清晰、可复用的图书馆勤工助学岗位申请入口、申请时点、通知方式、岗位内容与报酬，能够直接回答学生如何申请及岗位情况，符合准入。
PUBEXP000219,数据库说明-清华大学图书馆,https://lib.tsinghua.edu.cn/index/sjksm.htm,lib.tsinghua.edu.cn,2026-08-12T20:03:52+08:00,approve,图书馆服务,resource_directory,清华学生,stable,清华图书馆数据库问题可以怎么咨询？咨询电话、邮箱、当面咨询时间和地点是什么？,正文提供了可直接使用的咨询入口与联系方式：智能问答；咨询电话 62782137；服务时间 周一至周日 8:00-22:00；邮箱 ref-desk@tsinghua.edu.cn；当面咨询时间 周一至周日 8:00-22:00，地点 北馆一层总服务台；并提到可联络学科馆员提供深度咨询服务。,页面主体以栏目导航和目录为主，正文中可复用的具体数据库条目很少，只有一条“关于保护电子资源知识产权的公告”；但不影响其作为图书馆咨询与资源入口的价值。,False,该页虽是栏目/目录页，但正文明确给出数据库相关咨询、当面服务、邮箱、电话和学科馆员入口，属于学生可长期复用的图书馆服务与资源导航，符合准入。
PUBEXP000224,图书馆新版读在清华平台上线通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1073/8003.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:20+08:00,approve,图书馆服务,resource_directory,全校学生,stable,清华图书馆有哪些借阅、资源查询、空间预约和咨询入口？,正文中给出了清晰可用的图书馆服务入口与联系方式，包括“借阅/图书借还/馆际互借/办证服务/阅读推荐”，“资源”下的按类型查、按学科查、特色资源、最新资源、精选资源，“空间”下的座位预约、自助服务、便利设施、音乐馆、研读研讨、图书馆报告厅，以及咨询电话62782137、邮箱ref-desk@tsinghua.edu.cn、北馆一层总服务台与服务时间8:00-22:00。,"主标题所指“新版读在清华平台上线通知”的具体通知正文未展示，仅见“读取内容中,请等待...”和页面导航/相关参照，通知性细节不足；但页面仍提供稳定可复用的图书馆服务入口与咨询信息。",False,正文虽未完整呈现上线通知内容，但明确列出了图书馆各类服务入口、咨询方式和服务时间，属于可直接复用的校园生活资源导航，适合保留。
PUBEXP000231,关于停止清华大学学术信息资源门户系统服务的通知-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1073/2858.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:30+08:00,approve,图书馆服务,resource_directory,清华师生,stable,我可以通过哪些方式联系清华图书馆咨询学术信息资源或相关服务？,正文提供了可直接使用的咨询入口与联系方式：智能问答；咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询地点为北馆一层总服务台，联系电话010-62788937，服务时间周一至周日8:00-22:00；还可联络学科馆员获得针对学科的深度咨询服务。,页面标题指向“停止清华大学学术信息资源门户系统服务的通知”，但正文未展开具体停服说明，正文主体更像图书馆咨询联系方式与导航信息，缺少该通知本身的完整可执行内容。,False,正文虽未给出停服通知细节，但明确提供了图书馆可复用的咨询入口、电话、邮箱、地点与服务时间，属于可直接用于学生办事的稳定资源导航，符合准入。
PUBEXP000232,主题： 来自期刊编委的发文经验、审稿逻辑与最佳实践,https://lib.tsinghua.edu.cn/info/1068/8063.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:38+08:00,approve,图书馆服务,service_entry,清华学生,stable,清华图书馆的咨询电话、咨询邮箱、当面咨询时间和地点是什么？,正文明确给出可复用服务信息：智能问答咨询电话 62782137，服务时间周一至周日 8:00-22:00；咨询邮箱 ref-desk@tsinghua.edu.cn；当面咨询时间周一至周日 8:00-22:00，地点北馆一层总服务台，联系电话 010-62788937。,页面标题是“期刊编辑进校园系列活动——IEEE专场”，正文主体夹杂大量图书馆栏目导航，活动内容本身未展开，属于宣传/导航混杂页。,False,尽管标题偏活动宣传，但正文直接提供了图书馆咨询电话、邮箱、服务时间和地点，属于学生可长期复用的服务入口信息，可作为知识条目保留。
PUBEXP000233,2026经济与金融数据课堂第五讲 | 利用排排网私募数据库进行金融研究-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/8053.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:39+08:00,approve,图书馆服务,service_entry,全校师生,stable,清华图书馆的咨询电话、服务时间、邮箱和当面咨询地点是什么？,正文明确给出可直接使用的图书馆服务入口与联系方式：智能问答；咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn，答案通过E-mail发送；当面咨询服务时间周一至周日8:00-22:00，地点北馆一层总服务台，电话010-62788937。,页面标题指向“2026经济与金融数据课堂第五讲”，但正文未提供讲座内容、报名方式或课程安排，主要是图书馆导航与咨询信息；不存在科研新闻或事件回顾类可复用知识。,False,正文提供了稳定、可复用的图书馆咨询服务入口、时间、地点和联系方式，学生未来可直接使用，符合图书馆服务类知识条目准入。
PUBEXP000234,【知识产权讲堂】企业专利保护和许可的新发展-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/8012.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:39+08:00,approve,图书馆服务,resource_directory,需要图书馆咨询的学生,stable,清华图书馆的咨询电话、邮箱、当面咨询时间和地点是什么？,正文明确给出可复用服务入口：智能问答、咨询电话62782137、邮箱ref-desk@tsinghua.edu.cn、当面咨询时间“周一至周日 8:00-22:00”、服务地点“北馆一层总服务台”、联系电话010-62788937，以及“联络您的学科馆员”为学科深度咨询服务。,标题像知识产权讲堂活动，但正文没有讲座内容、报名信息或活动回顾，主要是图书馆咨询与服务联系方式；不属于科研新闻或宣传成果。,False,尽管标题偏活动，但正文实际提供的是稳定、可直接使用的图书馆咨询与学科馆员联系信息，属于学生可复用的校园服务资源条目，可准入。
PUBEXP000235,2026经济与金融数据课堂第四讲|如何有效利用WRDS平台进行金融实证研究-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1068/7989.htm,lib.tsinghua.edu.cn,2026-08-12T20:04:40+08:00,approve,图书馆服务,service_entry,清华师生及图书馆读者,stable,清华图书馆的智能问答、电话咨询、邮件咨询和当面咨询分别怎么联系，服务时间和地点是什么？,正文明确给出图书馆咨询服务入口与联系方式：智能问答咨询电话62782137，服务时间周一至周日8:00-22:00；邮箱ref-desk@tsinghua.edu.cn；当面咨询服务时间周一至周日8:00-22:00，地点北馆一层总服务台，联系电话010-62788937；并注明可联系学科馆员提供深度咨询服务。,页面标题是“经济与金融数据课堂第四讲…”，但正文未提供讲座内容，主要是图书馆咨询与导航信息，和标题主题不完全一致。,False,正文提供了可直接复用的图书馆咨询渠道、服务时间、地点和联系方式，属于稳定可用的校园服务信息，适合作为学生办事/资源条目收录。
