id,parent_list_id,title,url,source_domain,source_file,crawl_time,extraction_method,selector_used,content_quality_class,quality_gate_pass,old_action,action,category,content_type,audience,time_status,candidate_user_question,positive_evidence,negative_evidence,possible_duplicate,reason,model,reviewed_at,prompt_version
PUBEXP000257,,图书馆与爱思唯尔举行“AI时代高校图书馆发展”交流研讨会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7879.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000257_图书馆与爱思唯尔举行“AI时代高校图书馆发展”交流研讨会-清华大学图书馆.md,2026-08-12T22:03:42+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,图书馆服务,news_event,全校师生,outdated,,无可复用的学生办事/服务入口信息；正文仅提到图书馆在AI时代的创新探索、图书馆AI工具矩阵、服务流程优化等概述性内容，没有给出具体可执行的使用办法、申请条件、地点时间或联系方式。,正文是双方到访交流研讨会的新闻报道，主要内容为机构交流、主题研讨、成果介绍和合影，属于科研/机构动态与宣传性新闻，不是学生可直接使用的稳定知识条目。,False,该页本质是图书馆与企业的交流研讨会新闻，缺少学生可复用的明确服务流程、入口或规则，不能作为面向学生的知识条目。,gpt-5.4-mini,2026-08-12T22:18:22+08:00,v2_frozen
PUBEXP000258,,《智慧图书馆（英文）》iLibrary创刊研讨会暨编委会成立会议在图书馆报告厅举行-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7873.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000258_《智慧图书馆（英文）》iLibrary创刊研讨会暨编委会成立会议在图书馆报告厅举行-清华大学图书馆.md,2026-08-12T22:03:42+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书情报与科研读者,outdated,,正文介绍了期刊《智慧图书馆（英文）》iLibrary的定位、学科范围和期刊属性：由清华大学主办、清华大学图书馆提供学术支持、清华大学出版社出版；是同行评议的开放获取期刊，聚焦智慧图书馆与数字知识服务创新，涵盖人工智能、数字人文、开放科学、数据治理、知识管理等领域。,主体是“创刊研讨会暨编委会成立会议”的新闻报道，内容以会议过程、致辞、参会人员名单、编委讨论和办刊愿景为主，属于科研/机构动态与宣传，不提供学生可直接办理的流程、申请入口、服务规则或稳定办事资源；也没有投稿指南、联系方式、参与方式等可执行信息。,False,页面核心是期刊创刊会议新闻，属于科研/机构动态与宣传，不是学生可复用的办事知识或稳定资源导航；虽然正文附带期刊简介，但不足以改变其新闻属性，因此应拒绝。,gpt-5.4-mini,2026-08-12T22:18:26+08:00,v2_frozen
PUBEXP000259,,校领导调研图书馆-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7846.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000259_校领导调研图书馆-清华大学图书馆.md,2026-08-12T22:03:42+08:00,site_selector,.v_news_content,detail_content,True,approve,reject,非目标范围,news_event,普通读者/校内师生,outdated,,正文仅提到图书馆馆长汇报图书馆定位、高质量发展、资源建设、文化空间升级、教学条件改善等情况，以及校领导参观和座谈。,这是典型的校领导调研新闻/活动报道，主要是事件叙述和工作交流，没有提供学生可直接复用的办事流程、服务入口、规则、联系方式、地点时间安排或稳定资源导航。,False,页面核心是校领导调研图书馆的新闻报道，不包含学生可执行的服务信息或可复用知识，按准入规则应拒收。,gpt-5.4-mini,2026-08-12T22:18:29+08:00,v2_frozen
PUBEXP000260,,图书馆召开2025年务虚会暨教育科技人才工作讨论会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7832.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000260_图书馆召开2025年务虚会暨教育科技人才工作讨论会-清华大学图书馆.md,2026-08-12T22:03:43+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆教职员工/管理层,time_sensitive,,无面向学生可直接复用的办事流程、服务入口、规则、FAQ或资源导航。,正文为图书馆召开2025年务虚会暨“十五五”规划讨论会的新闻报道，内容主要是会议召开、领导发言、专题研讨和后续规划编制，属于内部工作讨论与宣传，不提供学生可直接使用的信息。,False,该页是图书馆内部会议新闻，核心内容为规划讨论和工作部署，不包含学生可复用的服务入口、办理流程或明确资源导航，按准入规则应拒绝。,gpt-5.4-mini,2026-08-12T22:18:35+08:00,v2_frozen
PUBEXP000261,,期刊编辑进校园——Science专场活动在图书馆举办-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7813.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000261_期刊编辑进校园——Science专场活动在图书馆举办-清华大学图书馆.md,2026-08-12T22:03:43+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,科研参与与资源导航,news_event,师生,outdated,,正文提到活动中邀请《Science》资深编辑介绍了期刊发展历程、年度稿件处理及发表基本情况，并阐释了投审稿流程和论文可读性要求。,正文主体是一次讲座活动报道，属于活动回顾/宣传；没有给出可直接复用的投稿流程、资格条件、材料清单、联系方式或稳定服务入口，且内容依赖具体活动场景，不是可长期使用的学生办事知识条目。,False,这是关于图书馆举办的期刊编辑进校园活动新闻，核心是活动报道而非稳定可执行的学生服务或资源导航；虽涉及投稿话题，但正文未提供可直接使用的具体规则与入口，故不适合作为知识条目。,gpt-5.4-mini,2026-08-12T22:18:39+08:00,v2_frozen
PUBEXP000262,,馆长金兼斌出席第二十四届全国工科高校图书馆馆长年会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7811.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000262_馆长金兼斌出席第二十四届全国工科高校图书馆馆长年会-清华大学图书馆.md,2026-08-12T22:03:44+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆/校园新闻读者,time_sensitive,,无直接面向学生可复用的办事流程、服务入口、资格条件、材料、规则或稳定资源导航。,正文是馆长出席第二十四届全国工科高校图书馆馆长年会的新闻报道，内容集中在会议主题、致辞、参会情况、倡议签署和会议回顾，属于典型新闻事件与宣传信息，不提供学生可直接使用的知识条目。,False,页面正文为图书馆领导参会与会议倡议的新闻稿，属于科研/机构活动报道而非学生可复用的服务或资源信息，不能作为校园办事知识条目准入。,gpt-5.4-mini,2026-08-12T22:18:42+08:00,v2_frozen
PUBEXP000263,,清华大学图书馆应邀出席第45届国际高校图书馆协会（IATUL）年会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7790.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000263_清华大学图书馆应邀出席第45届国际高校图书馆协会（IATUL）年会-清华大学图书馆.md,2026-08-12T22:03:44+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,校内读者,outdated,,无可直接复用的学生办事或资源入口；正文仅描述清华大学图书馆应邀参加第45届IATUL年会并作报告、参会情况和会议主题。,属于会议出席与报告的新闻稿，内容集中在“参会、主旨报告、分会场发言、会议意义”等宣传性叙述，没有面向学生的服务流程、规则、材料、地点时间或可持续使用的入口。,False,正文是图书馆参加国际会议的新闻报道，不提供学生可复用的办事/服务/资源信息，按准入规则应拒绝。,gpt-5.4-mini,2026-08-12T22:18:42+08:00,v2_frozen
PUBEXP000264,,首场“学观中西”国际学术论坛在清华大学图书馆举办-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7685.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000264_首场“学观中西”国际学术论坛在清华大学图书馆举办-清华大学图书馆.md,2026-08-12T22:03:44+08:00,site_selector,.v_news_content,detail_content,True,review,reject,科研参与与资源导航,news_event,校内外师生,outdated,,正文仅介绍“学观中西”国际学术论坛的举办情况、主题《资本论》的当代启示、新英译本讨论、参会专家与现场书展/珍本展等内容，属于学术活动报道。,没有提供学生可复用的办事流程、报名入口、参与条件、时间地点的持续性安排、资源导航或可长期使用的服务信息；主体是论坛开幕、专家发言、现场互动与展览回顾，复用价值低且明显是活动新闻。,False,该页是图书馆举办国际学术论坛的新闻报道，内容以活动回顾和专家发言为主，不包含学生办事或稳定可复用入口，因此不适合作为面向学生的知识条目。,gpt-5.4-mini,2026-08-12T22:18:49+08:00,v2_frozen
PUBEXP000265,,清华大学图书馆与内蒙古自治区高校图书馆开展合作交流活动-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7684.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000265_清华大学图书馆与内蒙古自治区高校图书馆开展合作交流活动-清华大学图书馆.md,2026-08-12T22:03:45+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,图书馆服务,news_event,图书馆/校内读者,time_sensitive,,正文提到清华大学图书馆开放的资源平台，如OpenSign公益性学术资源服务平台、清华大学学者库、清华大学吴冠中艺术数据库，以及“开放科学支持计划”等，可反映图书馆资源方向。,全文主体是“合作交流活动”新闻报道，内容为馆长到访、参会单位、交流发言、合作共识与活动合影，没有面向学生可直接使用的办事流程、服务入口、申请条件、联系方式、地点时间或可执行规则；以合作宣传和活动回顾为主，复用价值低。,False,该页是图书馆合作交流新闻，不是学生办事或可稳定复用的服务/资源条目。虽提到若干开放资源平台，但正文未给出可直接使用的入口规则或操作信息，主要价值仍是新闻宣传，因此拒绝。,gpt-5.4-mini,2026-08-12T22:18:50+08:00,v2_frozen
PUBEXP000266,,清华大学图书馆举办“AI时代下的学术出版与科研诚信”专家座谈会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7788.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000266_清华大学图书馆举办“AI时代下的学术出版与科研诚信”专家座谈会-清华大学图书馆.md,2026-08-12T22:03:45+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,图书馆服务,news_event,师生,outdated,,正文提到图书馆联合发布/参与了《国际开放获取期刊推荐名录（OARL）》研制，并配合学校开发论文发表管理服务系统；但这些只是新闻中顺带提及，未展开为可直接使用的办事流程或入口。,全文主体是“专家座谈会”新闻报道，主要叙述活动举办、嘉宾解读、讨论内容和参会单位，属于学术出版与科研诚信主题的活动回顾，不提供学生可直接复用的服务流程、规则、材料、地点时间、联系方式或稳定导航入口。,False,页面本质是图书馆主办专家座谈会的新闻报道，信息以活动过程和观点交流为主，缺少可直接用于学生办事或稳定检索的服务入口，因此不适合作为可复用知识条目。,gpt-5.4-mini,2026-08-12T22:18:57+08:00,v2_frozen
PUBEXP000267,,图书馆迎首批2025级新生参观，开启知识探索新程-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7598.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000267_图书馆迎首批2025级新生参观，开启知识探索新程-清华大学图书馆.md,2026-08-12T22:03:45+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,图书馆服务,news_event,2025级新生及法学院新生,outdated,新生如何预约参加图书馆迎新参观？,正文说明“本年度图书馆迎新参观以院系/书院或班级为单位”“每个时段限额150人，先报先得”“新生可联系院系相关老师/辅导员进行集体预约参观”，并提到由学科馆员带领了解图书馆资源与服务。,正文主体是对一次迎新参观活动的新闻回顾，包含到馆参观、馆长迎接、写“时光卡”等宣传性叙述；内容对应2025级新生且为当年活动，明显带有时效性，难以作为当前可执行的稳定条目。,False,页面以迎新活动报道为主，虽含少量预约方式，但属于当年活动的回顾而非稳定服务页，且对象和安排已随时间过期，不适合作为可复用的学生办事知识条目。,gpt-5.4-mini,2026-08-12T22:19:04+08:00,v2_frozen
PUBEXP000268,,图书馆馆长金兼斌出席华北地区高等学校图书馆协作委员会第三十五届学术年会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7635.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000268_图书馆馆长金兼斌出席华北地区高等学校图书馆协作委员会第三十五届学术年会-清华大学图书馆.md,2026-08-12T22:03:46+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆工作人员和校内关注者,outdated,,无明确可复用的学生办事流程、服务入口、资格条件、材料、规则、地点时间或联系方式；正文仅提到图书馆馆长出席学术年会并作报告。,正文是会议报道与获奖宣传，内容包括“出席学术年会”“作主旨报告”“优秀论文”“先进工作者”等，属于科研/行业活动新闻，不提供学生可直接使用的服务或办事知识。,False,该页为图书馆学术会议新闻与获奖通报，没有面向学生的稳定可复用办事信息或资源入口，按准入规则应拒绝。,gpt-5.4-mini,2026-08-12T22:19:05+08:00,v2_frozen
PUBEXP000269,,图书馆开展2025年新员工集中培训-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7634.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000269_图书馆开展2025年新员工集中培训-清华大学图书馆.md,2026-08-12T22:03:46+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆新员工/校内工作人员,outdated,,正文仅说明图书馆于2025年9月22日至23日开展新员工集中培训，并提到培训内容包括馆史教育、制度解读、办事流程及人事政策介绍、资源建设和信息化建设等。,这是一次面向图书馆新员工的培训新闻回顾，核心是活动过程、讲话和培训总结，不是面向学生的可复用办事流程、服务入口或稳定资源导航；且时间明确，属于过期活动报道。,False,页面为图书馆新员工培训新闻，面向对象是工作人员而非学生，正文没有可直接复用的学生办事/服务信息，且为过期活动报道，故拒绝。,gpt-5.4-mini,2026-08-12T22:19:09+08:00,v2_frozen
PUBEXP000270,,清华大学图书馆出席高校图书馆东西协作创新发展研讨会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7628.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000270_清华大学图书馆出席高校图书馆东西协作创新发展研讨会-清华大学图书馆.md,2026-08-12T22:03:46+08:00,site_selector,.v_news_content,detail_content,True,approve,reject,图书馆服务,news_event,全校师生,time_sensitive,,正文提到清华大学图书馆在开放获取学术成果管理服务生态中的举措，包括《国际开放获取期刊推荐名录》、OA论文出版经费监管、清华大学学者库建设、与国家自然科学基金委员会开放获取仓储平台对接，以及OpenSign公益性学术资源服务平台和研究数据汇交与服务。,正文主体是高校图书馆研讨会新闻报道，内容为会议举办、参会、作报告和交流，不提供学生可直接使用的办事流程、入口、资格条件、材料、时间地点或联系方式；属于典型新闻事件与宣传性报道，复用价值不足。,False,该页是图书馆参加研讨会的新闻报道，虽提到若干资源服务名词，但没有形成可直接使用的学生服务入口或办事信息，不能作为面向学生的可复用知识条目。,gpt-5.4-mini,2026-08-12T22:19:11+08:00,v2_frozen
PUBEXP000271,,清华大学图书馆党政班子赴国家图书馆联学交流-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7625.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000271_清华大学图书馆党政班子赴国家图书馆联学交流-清华大学图书馆.md,2026-08-12T22:03:47+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆相关人员,outdated,,正文仅描述清华大学图书馆党政班子赴国家图书馆开展联学交流、座谈讨论“十五五”规划、人工智能、智慧化转型、合作推进等活动经过。,这是典型新闻报道/交流活动回顾，没有面向学生的办事流程、服务入口、材料规则、联系方式、地点时间等可复用信息，也不是可直接使用的校园生活或科研参与资源导航。,False,页面主体是图书馆领导联学交流的新闻纪实，内容偏宣传和工作动态，不能直接稳定回答学生办事或资源使用问题，按规则应拒绝。,gpt-5.4-mini,2026-08-12T22:19:16+08:00,v2_frozen
PUBEXP000272,,图书馆举办期刊编辑进校园——Cell Press 期刊专场活动-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7603.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000272_图书馆举办期刊编辑进校园——Cell Press 期刊专场活动-清华大学图书馆.md,2026-08-12T22:03:47+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,师生科研人员,outdated,,正文仅描述了一场“期刊编辑进校园——Cell Press 期刊专场活动”的举办情况，并提到编辑分享了论文写作、投稿、同行评审、AI辅助科研等经验。,这是典型活动新闻/回顾，核心是“在图书馆举办”“师生参加”“现场交流”，没有提供可持续复用的学生办事入口、报名方式、固定服务、资格条件或可执行流程；内容以活动报道和宣传为主。,False,页面是一次性科研交流活动的新闻回顾，不是稳定的学生办事或资源导航；虽然包含少量投稿经验分享，但正文并未形成可直接复用的服务/流程条目，因此不纳入知识库。,gpt-5.4-mini,2026-08-12T22:19:21+08:00,v2_frozen
PUBEXP000273,,清华大学图书馆应邀出席第89届世界图书馆与信息大会-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7601.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000273_清华大学图书馆应邀出席第89届世界图书馆与信息大会-清华大学图书馆.md,2026-08-12T22:03:47+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,校内师生,outdated,,正文仅描述清华大学图书馆受邀参加第89届世界图书馆与信息大会、作主题发言及会议主题等活动信息。,属于会议出席与发言的新闻报道，没有面向学生的办事流程、服务入口、资格条件、材料、规则、FAQ、地点时间联系方式等可复用知识；也不涉及稳定的校园服务资源导航。,False,正文是图书馆参加国际会议的新闻动态，缺乏学生可直接使用的服务或办事信息，按科研/新闻宣传类内容拒收。,gpt-5.4-mini,2026-08-12T22:19:22+08:00,v2_frozen
PUBEXP000274,,清华大学图书馆联合主办第六届世界学术图书馆未来论坛并举办平行论坛-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7571.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000274_清华大学图书馆联合主办第六届世界学术图书馆未来论坛并举办平行论坛-清华大学图书馆.md,2026-08-12T22:03:48+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆行业与校内关注者,outdated,,正文仅说明清华大学图书馆联合主办第六届世界学术图书馆未来论坛，并举办“开放科学与学术图书馆转型”平行论坛，提到参会嘉宾、报告主题和联合主办/协办单位。,内容属于论坛报道和嘉宾发言总结，没有提供学生可直接复用的办事流程、服务入口、资格条件、材料、规则、联系方式或稳定资源导航；且为已于7月8-9日举行的活动回顾，时效性强、不可执行。,False,页面是清华图书馆主办论坛的新闻回顾，核心信息为活动召开、参会嘉宾与主题宣传，不包含学生可用的稳定服务或办事知识，且已过期，不适合作为面向学生的可复用知识条目。,gpt-5.4-mini,2026-08-12T22:19:24+08:00,v2_frozen
PUBEXP000275,,图书馆党委赴河北正定开展红色实践教育-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7569.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000275_图书馆党委赴河北正定开展红色实践教育-清华大学图书馆.md,2026-08-12T22:03:48+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆党委及教职员工,time_sensitive,,无面向学生的办事流程、服务入口、制度规则或可复用资源；正文仅叙述图书馆党委组织70名党员赴河北正定开展红色实践教育的活动过程。,典型活动新闻/宣传稿：包含庆祝节点、参观高平抗战纪念馆、国家乒乓球训练基地、塔元庄等行程，以及“进一步坚定初心使命”“对先进党支部、优秀共产党员进行表彰”等表述，均无学生可直接使用的信息。,False,页面正文是图书馆党委的红色实践教育活动报道，属于党建新闻和宣传内容，不提供学生可复用的服务、流程、政策或资源入口，按准入规则应拒绝。,gpt-5.4-mini,2026-08-12T22:19:29+08:00,v2_frozen
PUBEXP000276,,清华大学图书馆参加2025年高校图书馆发展论坛并组织“高校图书馆AI场景化应用与融合化发展”主题分论坛-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7568.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000276_清华大学图书馆参加2025年高校图书馆发展论坛并组织“高校图书馆AI场景化应用与融合化发展”主题分论坛-清华大学图书馆.md,2026-08-12T22:03:48+08:00,site_selector,#vsb_content .v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆行业读者,outdated,,无适合复用为学生办事或资源导航的正文信息。,正文是对2025年高校图书馆发展论坛及分论坛的会议报道，内容包括举办时间、主办/承办单位、嘉宾致辞、专题报告和会议回顾，属于科研/行业活动新闻宣传，不提供学生可直接使用的服务入口、办理流程、规则或资源导航。,False,页面核心是高校图书馆论坛活动报道与参会分享，属于新闻事件而非可复用的学生办事或校园服务知识条目，故拒绝。,gpt-5.4-mini,2026-08-12T22:19:31+08:00,v2_frozen
PUBEXP000277,,图书馆选举产生第一届教职工代表大会代表-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7564.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000277_图书馆选举产生第一届教职工代表大会代表-清华大学图书馆.md,2026-08-12T22:03:49+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,图书馆教职工,outdated,,正文仅说明图书馆召开教职工大会、表决通过《清华大学图书馆第一届教职工代表大会代表选举办法》并完成教职工代表选举，属于内部治理事项。,内容为会议新闻与工作总结，重点是二级教代会建设、选举流程和“十四五”规划执行情况，未提供学生可复用的办事流程、服务入口、规则、材料、地点时间或联系方式。,False,页面是图书馆内部教职工代表选举新闻，面向教职工而非学生，也没有可直接复用的校园服务或办事信息，因此不适合作为学生知识条目。,gpt-5.4-mini,2026-08-12T22:19:31+08:00,v2_frozen
PUBEXP000278,,清华大学图书馆与中国社会科学院美国研究所开展联学共建-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7534.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000278_清华大学图书馆与中国社会科学院美国研究所开展联学共建-清华大学图书馆.md,2026-08-12T22:03:49+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,全校师生,time_sensitive,,正文仅描述清华大学图书馆与中国社会科学院美国研究所开展联学共建、参观具身智能机器人创新中心、座谈交流机器人应用场景与技术趋势等活动过程。,属于典型新闻活动报道/学习交流纪实，没有面向学生的可复用办事流程、服务入口、政策规则、地点时间联系方式或稳定资源导航；内容偏宣传与活动回顾，不能直接回答学生未来办事问题。,False,正文是一次联学共建与参观交流新闻，主要记录活动经过和观点分享，不提供可复用的学生服务、办事或科研参与入口，按准入规则应拒绝。,gpt-5.4-mini,2026-08-12T22:19:37+08:00,v2_frozen
PUBEXP000279,,图书馆窦天芳当选国际图书馆联合会专业咨询委员会委员-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7533.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000279_图书馆窦天芳当选国际图书馆联合会专业咨询委员会委员-清华大学图书馆.md,2026-08-12T22:03:49+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,achievement_report,全校师生,outdated,,无直接面向学生可复用的办事流程、服务入口、条件材料或资源导航；仅提到清华大学图书馆相关人员当选国际图联专业咨询委员会委员。,正文主体是人物当选与机构介绍、国际合作宣传和成果展示，属于科研/行业荣誉新闻，不提供学生可操作的信息。,False,页面是图书馆人员当选国际组织委员的新闻与宣传，缺乏可直接复用的学生服务或办事知识，按准入规则应拒绝。,gpt-5.4-mini,2026-08-12T22:19:38+08:00,v2_frozen
PUBEXP000280,,期刊编辑进校园——《自然》专场活动在图书馆举行-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7511.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000280_期刊编辑进校园——《自然》专场活动在图书馆举行-清华大学图书馆.md,2026-08-12T22:03:50+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,科研参与与资源导航,news_event,师生,outdated,,正文提到两位《自然》系列期刊编辑围绕“期刊定位、稿件处理流程、论文写作与投稿过程中的注意事项及实用方法”作报告，并与师生交流期刊选择、论文准备、转投稿策略等问题。,主体是一次5月21日举办的活动报道，包含到场人员、致辞、报告会现场、图片和“未来将继续推进系列活动”等宣传性表述；没有给出可直接复用的稳定办事入口、明确规则、材料、联系方式或长期可执行流程。,False,这是一篇校园活动新闻回顾，虽然涉及论文投稿主题，但正文只是在报道一次讲座内容，没有形成可稳定复用的学生服务或办事知识条目，按新闻事件类应拒收。,gpt-5.4-mini,2026-08-12T22:19:38+08:00,v2_frozen
PUBEXP000281,,法国前总理米歇尔·巴尼耶在图书馆发表演讲-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7501.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000281_法国前总理米歇尔·巴尼耶在图书馆发表演讲-清华大学图书馆.md,2026-08-12T22:03:50+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,非目标范围,news_event,校内师生,outdated,,无；正文未提供可复用的办事流程、服务入口、规则、FAQ、联系方式或稳定资源导航。,正文是关于法国前总理米歇尔·巴尼耶在清华图书馆发表演讲的新闻报道，内容主要叙述活动经过、出席人员和演讲观点，属于一次性活动回顾，缺乏学生未来可直接使用的信息。,False,页面核心是图书馆举办的演讲活动新闻，不是学生办事、服务或资源导航；信息以活动报道和人物介绍为主，且为已发生事件，复用价值低，应拒绝。,gpt-5.4-mini,2026-08-12T22:19:43+08:00,v2_frozen
PUBEXP000282,,麦克莱伦藏书捐赠仪式在图书馆举行-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/7494.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000282_麦克莱伦藏书捐赠仪式在图书馆举行-清华大学图书馆.md,2026-08-12T22:03:51+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,图书馆服务,news_event,校内师生读者,outdated,,正文仅提到“5月1日，麦克莱伦再访图书馆，参观了老馆内设立的麦克莱伦赠书专架并了解服务情况”，可看出图书馆存在一个专题赠书专架。,主体内容是一次捐赠仪式暨学术研讨会的新闻报道，包含来宾致辞、赠书数量与语种、学术报告和参会人员等事件叙述；没有提供学生可直接复用的办事流程、开放规则、借阅条件、地点时间安排或稳定服务入口，且属于一次性活动回顾。,False,页面本质是图书馆新闻活动报道，不是可复用的学生服务或资源导航；虽提到赠书专架，但缺乏可执行的使用信息，且整体以活动回顾为主，故拒绝。,gpt-5.4-mini,2026-08-12T22:19:44+08:00,v2_frozen
PUBEXP000283,,提高图书馆资源利用率，服务育人  ——美术图书馆完成2021秋季学期艺术专业数据库系列讲座-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/4596.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000283_提高图书馆资源利用率，服务育人  ——美术图书馆完成2021秋季学期艺术专业数据库系列讲座-清华大学图书馆.md,2026-08-12T22:03:51+08:00,site_selector,.v_news_content,detail_content,True,reject,reject,图书馆服务,achievement_report,艺术专业本科生和研究生,outdated,美术图书馆在2021年秋季学期开展了哪些艺术类数据库讲座？,正文提到美术图书馆组织完成了五讲艺术类专业数据库培训，涉及数据公园、ProQuest设计及艺术类数据库、ARTstor Digital Library、WGSN服装潮流资讯数据库和BLOOMSBURY Design Library，并讲解了数据库检索与利用方法。,页面主体是对2021年秋季学期讲座的回顾与成效宣传，包含参与人数、服务育人表述和总结性评价；没有给出当前可直接使用的报名入口、具体办理流程、持续有效的服务规则或联系办法，时效性强且偏新闻/成果报道。,False,正文属于一次性活动回顾和服务成效宣传，虽涉及数据库培训内容，但缺少可直接复用的现行入口与办事信息，且时间明确为2021年秋季学期，按知识条目标准应拒绝。,gpt-5.4-mini,2026-08-12T22:19:49+08:00,v2_frozen
PUBEXP000284,,喜报 | 图书馆中文主页荣获清华大学第三届校园网络文化节优秀网站奖-清华大学图书馆,https://lib.tsinghua.edu.cn/info/1202/4029.htm,lib.tsinghua.edu.cn,extracted/base/PUBEXP000284_喜报 _ 图书馆中文主页荣获清华大学第三届校园网络文化节优秀网站奖-清华大学图书馆.md,2026-08-12T22:03:51+08:00,site_selector,#vsb_content .v_news_content,thin_content,True,reject,reject,非目标范围,news_event,校内读者/师生,current,,正文仅说明清华大学图书馆新中文主页在校园网络文化节网站类评选中获得“优秀网站奖”，并提到手绘图书馆团队作品获奖。,属于获奖喜报/宣传新闻，没有提供学生可直接复用的办事流程、服务入口、规则、地点时间或联系方式，也没有稳定资源导航。,False,页面主体是图书馆网站获奖宣传，信息不可直接用于学生办事或校园生活查询，缺乏可复用知识条目价值，故拒绝。,gpt-5.4-mini,2026-08-12T22:19:52+08:00,v2_frozen
